ID,STATE,COUNTY,PAYAM,FACIL_NAME,FACIL_NAME2,LATITUDE,LONGITUDE,Q_CODE,HF_CODE,HF_TYPE,FUNCTIONAL Status,Source
89,Eastern Equatoria,Ikotos,Lomohidang North,LOBIRA,Lobira,4.396380,33.060690,93083,15,PHCU,Functional,
652,Upper Nile,Luakpiny/Nasir,Nasir,NASSIR COUNTY HOSPT,Nassir County Hospt,8.617000,33.074410,71052,13,County Hospital,,
39,Eastern Equatoria,Ikotos,Imotong,LOBOYA PHCU,Loboya PHCU,4.054590,32.973950,93082,15,PHCU,,
57,Eastern Equatoria,Ikotos,Lomohidang South,LODWARA PHCU,Lodwara PHCU,4.194230,33.206130,93101,15,PHCU,Non Functional,
1377,Jonglei,Pibor,,Ottalo PHCU,Ottalo PHCU,7.01514,33.08562,72069,15,PHCU,,
663,Upper Nile,Luakpiny/Nasir,,HOMKOT PHCU,Homkot PHCU,8.715130,33.085960,71056,15,PHCU,,
1373,Jonglei,Pibor,,Ajwarra PHCU,Ajwarra PHCU,7.01429,33.09667,72065,15,PHCU,,
1378,Jonglei,Pibor,Burator,Daktek PHCU,Daktek PHCU,7.04434,33.09755,72070,15,PHCU,,
68,Eastern Equatoria,Ikotos,Lomohidang North,LOFI PHCU,Lofi PHCU,4.228060,32.985180,93081,15,PHCU,Non Functional,
789,Upper Nile,Renk,Geger (Gerger),OMDULUIS PHCU,Omduluis PHCU,12.141000,33.105420,71014,15,PHCU,,
656,Upper Nile,Luakpiny/Nasir,,KOAT PHCU,Koat PHCU,8.651960,33.108760,71033,15,PHCU,,
641,Upper Nile,Luakpiny/Nasir,Jikmir,MANDENG PHCU,Mandeng PHCU,8.332250,33.119900,71070,15,PHCU,,
413,Central Equatoria,Juba,Juba Town,USTRATUNA PHCC,Ustratuna PHCC,4.846780,31.605150,92263,14,PHCC,Functional,
415,Central Equatoria,Juba,Juba Town,WALANG WALANG PHCU,Walang Walang PHCU,6.798210,33.132640,92259,15,PHCU,Functional,
417,Central Equatoria,Juba,Wonduruba,WONDURUBA PHCC,Wonduruba PHCC,4.545720,33.003300,92234,14,PHCC,Functional,
400,Central Equatoria,Yei,Yei Town,ST. BAKHITA PHCC,St. Bakhita PHCC,6.798210,33.132640,92004,14,PHCC,Functional,
46,Eastern Equatoria,Ikotos,Imotong,LOMWOO PHCU,Lomwoo PHCU,4.084400,32.935390,93087,15,PHCU,Functional,
15,Eastern Equatoria,Ikotos,Losite,LONGARIO,Longario,3.830840,33.566250,93098,15,PHCU,,
13,Eastern Equatoria,Ikotos,Losite,LOPUS PHCU,Lopus PHCU,3.804080,33.434350,93094,15,PHCU,Functional,
41,Eastern Equatoria,Ikotos,Ikotos,LORIMA PHCC,Lorima PHCC,4.064730,33.157000,93091,14,PHCC,Non Functional,
643,Upper Nile,Luakpiny/Nasir,Jikmir,JIKMIR PHCC,Jikmir PHCC,8.453300,33.189117,71071,14,PHCC,,
648,Upper Nile,Luakpiny/Nasir,Roam,LUEK PRIMARY HEALTH,Luek Primary Health,8.581030,33.189420,71069,15,PHCU,,
32,Eastern Equatoria,Ikotos,Losite,LOTOME PHCU,Lotome PHCU,3.974910,33.449990,93095,15,PHCU,Functional,
73,Eastern Equatoria,Ikotos,Lomohidang North,MANGALLA PHCU,Mangalla PHCU,4.260940,33.187830,93086,15,PHCU,Functional,
48,Eastern Equatoria,Ikotos,Ikotos,MOMORIA PHCU,Momoria PHCU,4.112330,33.085260,93085,15,PHCU,Functional,
749,Upper Nile,Maban,,JAMAM PHCU,Jamam PHCU,10.143910,33.228260,71147,15,PHCU,,
108,Eastern Equatoria,Budi,Loriyok,CAMP 15 MILIT. PHCU,Camp 15 Milit. PHCU,4.506240,33.313150,93028,15,PHCU,,
24,Eastern Equatoria,Ikotos,Losite,NAKORINGOLE PHCU,Nakoringole PHCU,3.862980,33.476280,93080,15,PHCU,Functional,
136,Eastern Equatoria,Budi,Kimotong,CHAWA PHCU,Chawa PHCU,4.733380,33.244010,93027,15,PHCU,Functional,
644,Upper Nile,Luakpiny/Nasir,Maker,MAKER  PHCU,Maker  PHCU,8.472660,33.310970,71072,15,PHCU,,
86,Eastern Equatoria,Budi,Loriyok,FRAK-SIKA PHCU,Frak-Sika PHCU,4.382660,33.348680,93034,15,PHCU,Functional,
665,Upper Nile,Luakpiny/Nasir,Mading,MADING PHCC,Mading PHCC,8.772650,33.321740,71051,14,PHCC,,
99,Eastern Equatoria,Budi,Nauro,HALIBA,Haliba,4.451610,33.444800,93071,15,PHCU,Functional,
63,Eastern Equatoria,Budi,Nagishot,KADUMAKUC PHCU,Kadumakuc PHCU,4.216640,33.599910,93035,15,PHCU,Functional,
681,Upper Nile,Longochuk,,BELWANG PHCU,Belwang PHCU,9.092590,33.387320,71085,15,PHCU,,
660,Upper Nile,Luakpiny/Nasir,Maker,GURNYANG PHCU,Gurnyang PHCU,8.696740,33.394860,71042,15,PHCU,,
679,Upper Nile,Longochuk,,JONGOK PHCU,Jongok PHCU,9.054670,33.427500,71084,15,PHCU,,
79,Eastern Equatoria,Budi,Loudo,KAPETA PHCU,Kapeta PHCU,4.309200,33.642480,93025,15,PHCU,Functional,
33,Eastern Equatoria,Ikotos,Imotong,NGALUMA PHCU,Ngaluma PHCU,3.979880,33.066970,93088,15,PHCU,Functional,
646,Upper Nile,Maiwut,Jekow,TURU PHCU,Turu PHCU,8.490100,33.441400,71096,15,PHCU,,
66,Eastern Equatoria,Budi,Komori,KATHAC PHCU,Kathac PHCU,4.227970,33.486060,93029,15,PHCU,Functional,
53,Eastern Equatoria,Ikotos,Lomohidang South,OKOROHORE PHCC,Okorohore PHCC,4.157180,33.169640,93097,15,PHCU,Functional,
152,Eastern Equatoria,Kapoeta North,Lomeyen,LOMEYAN NORTH,Lomeyan North,4.907650,33.451010,93113,15,PHCU,Functional,
747,Upper Nile,Maban,Jinkuata,GENKWATA PHCU,Genkwata PHCU,10.113910,33.460420,71149,15,PHCU,,
47,Eastern Equatoria,Ikotos,Lomohidang South,RAMULA BOMA PHCU,Ramula Boma PHCU,4.105560,33.256390,93100,15,PHCU,Non Functional,
149,Eastern Equatoria,Kapoeta North,Mosingo,LOKWAMOR PHCU,Lokwamor PHCU,4.861580,33.482220,93110,15,PHCU,,
51,Eastern Equatoria,Budi,Lotukei,KIKILAI PHCU,Kikilai PHCU,4.133180,33.602200,93068,15,PHCU,Functional,
130,Eastern Equatoria,Budi,Kimotong,KIMOTONG PHCC,Kimotong PHCC,4.684900,33.263970,93026,14,PHCC,,
69,Eastern Equatoria,Budi,Komori,KOMIRI PHCC,Komiri PHCC,4.232370,33.492840,93031,14,PHCC,,
677,Upper Nile,Longochuk,,LONGUCHUK HOSPITAL,Longuchuk Hospital,9.026550,33.498740,71087,13,County Hospital,,
151,Eastern Equatoria,Kapoeta North,Najie,RIWOTO PHCC,Riwoto PHCC,4.882170,33.505840,93107,14,PHCC,Functional,
166,Eastern Equatoria,Kapoeta North,Karukomuge,WOKOBU PHCU,Wokobu PHCU,5.139700,33.515970,93112,15,PHCU,,
134,Eastern Equatoria,Kapoeta South,Machi One,NORMECA STATE HOSP,Normeca State Hosp,4.725000,33.531520,93106,12,State Hospital,,
719,Upper Nile,Maban,Banashowa (Banashewa),BENESHAWA PHCU,Beneshawa PHCU,9.663480,33.532750,71150,15,PHCU,,
82,Eastern Equatoria,Budi,Nauro,LAURO PHCC,Lauro PHCC,4.339870,33.674590,93024,14,PHCC,Non Functional,
76,Eastern Equatoria,Budi,Komori,LOJIONG PHCU,Lojiong PHCU,4.286730,33.431990,93032,15,PHCU,Functional,
161,Eastern Equatoria,Kapoeta North,Karukomuge,"NAKWA PHCU, Khor Komuge","Nakwa PHCU, Khor Komuge",5.067150,33.553460,93108,15,PHCU,Functional,
156,Eastern Equatoria,Kapoeta North,Chumakori,CHUMATORI PHCU,Chumatori PHCU,4.913330,33.558490,93111,15,PHCU,Functional,
148,Eastern Equatoria,Kapoeta North,Paringa,PARINGA PHCU,Paringa PHCU,4.847840,33.563270,93109,15,PHCU,Functional,
16,Eastern Equatoria,Ikotos,Losite,TSERETENYA PHCU,Tseretenya PHCU,3.831680,33.220040,93078,15,PHCU,Functional,
65,Eastern Equatoria,Budi,Komori,LOKIDELE PHCU,Lokidele PHCU,4.224550,33.552910,93030,15,PHCU,Non Functional,
674,Upper Nile,Longochuk,Malual,MALAW PHCU,Malaw PHCU,8.935400,33.571540,71117,15,PHCU,,
56,Eastern Equatoria,Ikotos,Ikotos,UMMA PHCU,Umma PHCU,4.174300,33.019160,93079,15,PHCU,,
139,Eastern Equatoria,Kapoeta South,Kapoeta Town,KAPOETA CIVIL Hospital,Kapoeta Civil Hospital,4.772390,33.591560,93102,13,County Hospital,Functional,
54,Eastern Equatoria,Budi,Lotukei,LOREMA PHCC,Lorema PHCC,4.160630,33.660690,93069,14,PHCC,,
137,Eastern Equatoria,Kapoeta South,Kapoeta Town,KAPOETA Misson Hospital DOT,Kapoeta Misson Hospital DOT,4.743880,33.601210,93104,96,Other,Functional,
110,Eastern Equatoria,Budi,Loriyok,LORIYOK PHCU,Loriyok PHCU,4.519210,33.323090,93036,15,PHCU,Functional,
133,Eastern Equatoria,Kapoeta South,Longeleya,NALINGARO PHCU,Nalingaro PHCU,4.721350,33.621110,93105,15,PHCU,,
74,Eastern Equatoria,Budi,Nagishot,NAGISHOT PHCU,Nagishot PHCU,4.267340,33.566330,93037,14,PHCC,,
731,Upper Nile,Maban,Banashowa (Banashewa),LIANG PHCU,Liang PHCU,9.883170,33.630210,71103,15,PHCU,,
85,Eastern Equatoria,Budi,Nauro,NAPEP PHCU,Napep PHCU,4.352370,33.549160,93072,15,PHCU,Functional,
735,Upper Nile,Maban,Khor El Amer (Khor El Amar),NEW GUFFA PHCU,New Guffa PHCU,9.924000,33.653240,71101,15,PHCU,,
736,Upper Nile,Maban,Banashowa (Banashewa),DANGAJI PHCU,Dangaji PHCU,9.927190,33.654820,71100,15,PHCU,,
123,Eastern Equatoria,Kapoeta South,Pwata,NAMOROYANG PHCU,Namoroyang PHCU,4.625940,33.656830,93103,15,PHCU,,
173,Eastern Equatoria,Budi,Lotukei,New Cush PHCU,New Cush PHCU,4.091650,33.866800,93192,15,PHCU,,
72,Eastern Equatoria,Budi,Loudo,NGATUBA PHCU,Ngatuba PHCU,4.256730,33.699160,93033,15,PHCU,Functional,
688,Upper Nile,Longochuk,Wudier,UGIER PHCU,Ugier PHCU,9.313010,33.684130,71088,15,PHCU,,
170,Eastern Equatoria,Kapoeta East,Kauto,GOOD SHEPHARD PHCC,Good Shephard PHCC,5.498670,34.772160,93016,14,PHCC,,
67,Eastern Equatoria,Budi,Komori,NPA CHUKUDUM HOSPITA,Npa Chukudum Hospita,4.227970,33.486060,93070,13,County Hospital,,
737,Upper Nile,Maban,Boung,BOUNY PHCC,Bouny PHCC,9.958670,33.711720,71146,14,PHCC,,
738,Upper Nile,Maban,Boung,BOMY PHCU,Bomy PHCU,9.960030,33.727560,71105,15,PHCU,,
661,Upper Nile,Maiwut,Kigila,ULENG PHCC,Uleng PHCC,8.711540,33.727950,71091,14,PHCC,,
673,Upper Nile,Longochuk,Pamach,PAMAC PHCU,Pamac PHCU,8.921060,33.743100,71086,15,PHCU,,
654,Upper Nile,Maiwut,Kigila,MALEK PHCU,Malek PHCU,8.648480,33.745450,71090,15,PHCU,,
662,Upper Nile,Maiwut,Kigila,ULENG ONE/LUAJAK PHC,Uleng One/Luajak Phc,8.714730,33.748830,71093,15,PHCU,,
424,Central Equatoria,Terekeka,,YEBISAK PHCU,Yebisak PHCU,5.578090,31.730930,92149,15,PHCU,,
685,Upper Nile,Longochuk,,CHUTBORA PHCC,Chutbora PHCC,9.205980,33.753150,71116,14,PHCC,,
741,Upper Nile,Maban,Khor El Amer (Khor El Amar),DOROW PHCC,Dorow PHCC,9.976870,33.754920,71102,14,PHCC,,
44,Eastern Equatoria,Budi,Lotukei,PIOBOKOI PHCU,Piobokoi PHCU,4.084980,33.758890,93067,15,PHCU,Functional,
655,Upper Nile,Malakal,Southern Malakal,JOTUME PHCU,Jotume PHCU,8.650950,33.763560,71134,15,PHCU,,
642,Upper Nile,Maiwut,Jekow,JOKON PHCU,Jokon PHCU,8.370060,33.766640,71099,15,PHCU,,
168,Eastern Equatoria,Kapoeta East,Jie,JIE PHCU,Jie PHCU,5.390930,33.691160,93008,15,PHCU,,
129,Eastern Equatoria,Kapoeta East,Narus,KALACHA PHCU,Kalacha PHCU,4.682200,34.106500,93004,15,PHCU,Functional,
740,Upper Nile,Maban,,GESM ALLAH PHCU,Gesm Allah PHCU,9.965680,33.807680,71106,15,PHCU,,
140,Eastern Equatoria,Kapoeta East,Katodori,KALUPE PHCU,Kalupe PHCU,4.776300,33.804370,93012,15,PHCU,Functional,
746,Upper Nile,Maban,Khor El Amer (Khor El Amar),NILLA PHCU,Nilla PHCU,10.107510,33.825230,71148,15,PHCU,,
647,Upper Nile,Maiwut,Jekow,NYATOK PHCU,Nyatok PHCU,8.544460,33.826770,71097,15,PHCU,,
640,Upper Nile,Maiwut,Jotoma (Jotome),WUNKIR PHCU,Wunkir PHCU,6.643420,33.844080,71094,15,PHCU,,
84,Eastern Equatoria,Budi,Nauro,TULUGI PHCU,Tulugi PHCU,4.350170,33.625210,93073,15,PHCU,Functional,
171,Eastern Equatoria,Kapoeta East,Kauto,KURON PHC,Kuron Phc,5.704880,34.565040,93010,14,PHCC,Functional,
751,Upper Nile,Maban,Khor El Amer (Khor El Amar),KHOR TUMBAK PHCU,Khor Tumbak PHCU,10.179100,33.899730,71104,15,PHCU,,
650,Upper Nile,Maiwut,Maiwut,MAIWUT PHCC,Maiwut PHCC,8.606220,33.924060,71089,14,PHCC,,
118,Eastern Equatoria,Kapoeta East,Narus,LOOLIM PHCU,Loolim PHCU,4.587880,34.044960,93007,15,PHCU,Non Functional,
684,Upper Nile,Longochuk,Guelguk,DAJOK PHCC,Dajok PHCC,9.205410,33.958240,71114,14,PHCC,,
1417,Jonglei,Pibor,Marwo,Labarab PHCU,Labarab PHCU,6.66112,33.96970,72111,15,PHCU,,
1414,Jonglei,Pibor,,Kasingor PHCU,Kasingor PHCU,5.77743,33.97323,72108,15,PHCU,,
167,Eastern Equatoria,Kapoeta East,Kauto / Lotimor,LOTIMOR,Lotimor,5.310038,35.074905,93011,15,PHCU,Functional,
1374,Jonglei,Pochalla,Ajwara,Alari PHCU,Alari PHCU,7.01719,34.00173,72066,15,PHCU,,
1379,Jonglei,Pochalla,Burator,Nyium PHCU,Nyium PHCU,7.03561,34.00355,72071,15,PHCU,,
1375,Jonglei,Pochalla,Pochalla,Obudi PHCU,Obudi PHCU,7.08008,34.01674,72067,15,PHCU,,
645,Upper Nile,Maiwut,Pagak,PAGAT PHCC,Pagat PHCC,8.473340,34.020720,71098,14,PHCC,,
659,Upper Nile,Maiwut,Kigila,KIGGILE PHCU,Kiggile PHCU,8.681330,34.026041,71095,15,PHCU,,
1381,Jonglei,Pibor,Akiela,Okadi PHCU,Okadi PHCU,6.09749,34.02835,72073,15,PHCU,,
127,Eastern Equatoria,Kapoeta East,Katodori,LOWOYAKALI PHCU,Lowoyakali PHCU,4.678190,33.815870,93001,15,PHCU,Functional,
671,Upper Nile,Maiwut,Kigila,WUGISA PHCU,Wugisa PHCU,8.895920,34.084210,71092,15,PHCU,,
1380,Jonglei,Pochalla,Pochalla,Pochalla PHCC,Pochalla PHCC,7.17761,34.08731,72072,14,PHCC,,
1376,Jonglei,Pochalla,,TB Unit,Tb Unit,7.17790,34.08835,72068,15,PHCU,,
165,Eastern Equatoria,Kapoeta East,Mogos,MOGOSA PHCC,Mogosa PHCC,5.124770,33.790600,93006,14,PHCC,Functional,
1372,Jonglei,Pochalla,,Ojansbai PHCU,Ojansbai PHCU,7.15463,34.13464,72064,15,PHCU,,
91,Eastern Equatoria,Kapoeta East,Narus,NADAPAL PHCU,Nadapal PHCU,4.407090,34.286820,93014,15,PHCU,,
146,Eastern Equatoria,Kapoeta East,Narus,NALIEL PHCU,Naliel PHCU,4.823300,34.220060,93003,15,PHCU,Functional,
169,Eastern Equatoria,Kapoeta East,Kauto,NAMORUPUS PHCU,Namorupus PHCU,5.470830,34.647010,93005,15,PHCU,Functional,
124,Eastern Equatoria,Kapoeta East,Katodori,NAPOTPOT (Loburi) PHCU,Napotpot (Loburi) PHCU,4.626650,33.899110,93002,15,PHCU,Functional,
1411,Jonglei,Pibor,,Boma Hosp,Boma Hosp,6.17872,34.38825,72105,13,County Hospital,,
1421,Jonglei,Pibor,Boma,Nyat PHCU,Nyat PHCU,6.27261,34.39101,72115,15,PHCU,,
1416,Jonglei,Pibor,,Oang PHCC,Oang PHCC,6.16799,34.41310,72110,14,PHCC,,
1418,Jonglei,Pibor,,Nyalo Ngoro PHCU,Nyalo Ngoro PHCU,6.45665,34.43867,72112,15,PHCU,,
1412,Jonglei,Pibor,,Upper Boma PHCU,Upper Boma PHCU,6.17691,34.44297,72106,15,PHCU,,
107,Eastern Equatoria,Kapoeta East,Narus,NARUS PHCC DOT,Narus PHCC Dot,4.504780,34.170140,93017,14,PHCC,Functional,
1420,Jonglei,Pibor,Boma,Churi PHCC,Churi PHCC,6.56997,34.62081,72114,14,PHCC,,
58,Eastern Equatoria,Kapoeta East,Natinga,NATINGA PHCU,Natinga PHCU,4.196080,33.945350,93013,15,PHCU,Non Functional,
1415,Jonglei,Pibor,,Mian PHCU,Mian PHCU,6.24370,34.68719,72109,15,PHCU,,
1419,Jonglei,Pibor,,Raad PHCU,Raad PHCU,6.60114,34.76448,72113,15,PHCU,,
71,Eastern Equatoria,Kapoeta East,Natinga,NEW SITE WODRAN PHCC,New Site Wodran PHCC,4.250420,34.001540,93015,14,PHCC,Functional,
106,Eastern Equatoria,Kapoeta East,Narus,SMC/NARUS PHCC,Smc/Narus PHCC,4.503380,34.161790,93009,14,PHCC,Functional,
1046,Warrap,Gogrial West,,MAYOM TOTIN PHCU,Mayom Totin PHCU,8.682773,287.273060,81051,15,PHCU,Functional,
,,,,,,,,,,,,
